NU_INSCRICAO,NU_NOTA_MT
00833d00c3781f59cf291f221da1427cf9f3e148,8.802
911882553e7600785185458e060737fc743906c6,424.40299999999996
ca60f71d600c3e3f971bf5670a613317af83802d,4.984
dd60acc7d78b126919997f3dfc3b3a2a3104aef5,4.984
79315b89adb4e53276af59042771ceb81447020b,487.6789999999999
40515e4d7e55b8b0c5d9e59c97270735d94629a2,489.6499999999999
f9e5ded4a55baba43219704c50f4951176ae5f86,582.1550000000002
78f0e8c308b8b48c6c1a537070647da6f5740177,481.991
02c111e501fd009c58948226c189da8000b6fc70,447.0409999999998
64b4038332016bb152a9b00df056f5729818e21f,543.7669999999997
38ae8c3d97f3d32957fbc666bf9ae82dc785ba04,407.1790000000001
5c378b023c3836ce7110247108b52a8e954d598f,439.84200000000004
c5ccff53bcdc34872e5cd5a3b5edc7e876c946b1,4.984
a4fdf2c550ee57562833e8bea6ef573283e2f322,447.8380000000001
41f00df481bbaa9a288fc8d83ebe024d1ed1176e,636.3889999999998
3a7a864b97d0b6ccf58c6b995100a3a6b0ec94e3,517.561
859a7c3966999ba2d1fc4ed84e2fe4470b8cf795,596.56
e71aabde890247e81e5a8be5f620cc9c0d0ccdee,451.1159999999998
568c7baa099d6c9183ec4cb664bffbdc984a50c5,475.13199999999995
b4632bbc26a61e21b64060871144ea1a473b50cc,8.802
b3efbaf38594d11da966cdf6867dedb2c0678db8,476.80899999999986
2dd3dd83210e8f80016107dc4face5ea65596f1b,511.69800000000015
f2ea0e27d9b9ce79c4da6d45791961feb1eda1ba,456.0030000000001
834dbfc0f334a9f715cb93673aa16f0c6a1d2c08,436.3729999999999
8925301dd87421e7c9e4eb2b35f5aab4de77fb1e,555.1210000000003
b0b5d64b5b3abcd1341741d6a335a34938934160,490.9090000000001
1eb28314e12d9f43451e0a4aef16d6dbaec22d6b,4.984
704fb62bd0b6566f9dde47a1474323f5c0696c28,439.86
9a13edb09bc41e15565c9266e4c384dd92491e53,8.802
1089167bde18f546a38bf32e537d0532d2eb6115,459.5309999999996
19e22e9c8981169ddad3e56e68bc150a43f7a950,443.15800000000013
05541f43ff280ec5ec115704592a5fabae668c7c,8.802
9ae5b1b7578f527337aca1c61cbc9e3221dbe6b6,528.363
e70776594f34315ec283b3c808440351850df0a8,512.239
6c48ad600a8846f96fe841e70b29e8526027957c,486.80300000000005
f66b663d03c71e1c5c06eebf8391bbc569ec4748,8.802
b74495dc73b8170e08569f50c37ef54f06cf5457,544.4859999999998
f4884b8499d061014beab58fc163df48c2c884fb,459.44800000000004
c60b5edc405d33d60582ba9939bfb23b2b25b583,456.8779999999998
275dbf5782d8cb4d2b444ef0a80782d9edef9307,498.09199999999987
664d87f57ae3dbeef8615f9d75471b4d41806ce5,470.6500000000001
fcbb70ca92286a3f10f6bb090135b4a5adbc3f11,625.4239999999998
8a4391abc79c64a13e60c6aaeaf2e8e494d3aea4,485.6309999999997
6faaaa082369061d6b6a99e1d3ad05736a7c34ed,443.52299999999997
5c7fae8660523d891ca0136a22cdfc9e3f2d9a0c,422.06600000000014
16be20b88a8268b954347612af7ab37636359355,590.9499999999998
0afec8105321cc0f9a0324bfc8412407aeb0b393,546.3580000000001
eef7db7d8b77abe94e29524778a1aa8ff76df781,494.30899999999986
8bbd77d56ec15ba40e5ac404c0bc94869ec363cf,652.697
c345a8209383cc6f3ece2e7c40dc0f4091420b39,461.911
a509da1742da36cc89290f268031173d6c02dc63,464.42200000000014
eee31941c9a15ef27896aa58eb1e86cb52740dc5,468.76000000000016
0fcd8afefcf47d60b9fb87b7521cadf8ced9be57,509.51099999999997
d433e6e4eca847b81f68148f22ba6304a1350c70,590.7289999999997
f7a7f7605b2b4f51f84d7812d3b322ea883249e8,4.984
1b09dac234528aa6d2dfe5f990f77da4fc65768a,149.31
517b92ea81a697c91f17969f77a0a461b64997be,8.802
1a476aa7e8ab945d9f2c3bdf6dd5c6b7d6da4505,460.87999999999994
bd5d26e62cd45b5ce64868e1beab4778d709fc64,406.3720000000002
87ebc93894abd910eab0ebb1910c974c21468d12,480.2829999999999
c262a749861b72aa3c15f3afc4059d196e3067f0,478.9330000000001
ca1a2641c7176e90d72daaf11be5736933644641,518.2489999999998
486eb8747ea4f246bc82e9df7508909e9723facf,415.26199999999983
5b5b113b2598a9b93ccce2777256dd0c6f080145,457.82099999999986
f05d6f27c11346e4cf5fd49d201301e9b61508a1,8.802
f35a9a66f488d940cdf728cde2d1de94e607c4d8,8.802
4bb1c7999ea707d5631d3aef3a80177c4adbd4e8,414.385
245f3c2d6f83b0d7de0eafe4ba6885a0c6e0b8b1,8.802
49fec1f45e2aec87a4f45db624eaac5c2b22962b,8.802
aefe10e88b12c2db5e2c4042ec84d542afa34436,483.7540000000001
831a554bc210aae41c55a8fadefaf5f5b6b57078,4.984
b5c4d4cdb7181da0e31484c1643ace6ea9b9ccb7,504.2119999999997
80ff901eec9640d285bfb2f9d54503a23ec78edf,8.802
82f87f999ef9eb885376eb293c98e0d24c1c0775,474.39200000000034
ee671c65a415061b593dcdb6dfb69fdd3f0f3949,540.8000000000002
88c869a5bb6c1f4e707fb69493e05a22dd92114c,572.0039999999995
8c9da57e0c252738518df22422079bd0e9532ddc,445.9519999999998
a02d6a43329d2e80023cf23da55028036280c246,738.6440000000003
414195dc869c8936aabfd92e01dcccf05b5286c4,502.7680000000002
6a70befb31b7344771185ea36b3448388247a4ca,4.984
bf1729d377b6b22a3136785945ddaed39871db12,442.028
f6479bca2217f6dda8957b89a8b52527c921c89c,438.02900000000017
e059a14cb18302b154bcf01fe05c4862f5acd9df,8.802
c2ec2a890d52d7b76f03f7e560612b4ad787e6ef,4.984
1564df692d0a64c7dc1587cb6ecf5e973143b102,511.36400000000026
634e9b35097032a9595a1e898c20ae02087fe506,4.984
66374f3a36a6304383a3aed56d7b8d38edb872a7,565.8489999999998
968113765be995587d313248ca74216603daac3e,740.7279999999996
52699793d55f39152ffc16d30cb0b732face85e2,521.7299999999996
fc9f8b90b53ca7f011948af6771d63217fd371bc,4.984
c7822ff4e20895ca953fb3fe71b6ad4078b6281b,420.11800000000005
10c86fae9c84a9f8ac0e5b6f1b872b2e97928b8d,461.2849999999997
c80548ba80dc06fe7f952b6d46a541477d0ec65b,458.2039999999998
4aa241d9be745d5e47e3a8a0c1d606c9878a91df,661.0120000000002
873db9c4af614a98c8177a08dc9dbc8391e2a5cc,504.8339999999998
03a871e40ccef4f1d570b9cf27afb27ab6d1f35a,546.6779999999998
5ea6829f84323da79bcc652c24a82e2374af1a98,471.90800000000024
33e69bb3800fd41adb461fb6b2247145345634c1,499.0760000000001
59635391444e7d9e0b8521e30e01f8926fe28204,492.405
d932d1f79cc2f378bb062e12e4b20a8a59bc63d8,488.9559999999997
559672741efc90bf174f3cd83609d9de577e0dea,466.95499999999976
8ecd769ca0d3a1f8658e6e3ea2f073306ab171d5,8.802
556802f575493ba712ede7a5f9659201f60c5043,449.15999999999985
7aee63d569743515ffe766e3feacef8ad7714270,408.60299999999995
cfd0bc5f5968e253b16d7a48a39328b7d143efa6,397.5430000000002
96a358cc3423af4a6d6c0798a1d11b863367a612,460.36300000000006
e7cfbcd18b8d3896bbe80fa618467f11c1e5c119,674.0259999999996
a49b010075be6ea1fbe200b3a4482f8db22935bb,513.3970000000003
aa783515ff738d23f6adae631cbf51ab58fae5b7,441.875
fd95ade5272531152f2b812d1cb0dd152bfa0678,4.984
c3705ddc7fa0f7a6c52e847cecc626ed1c29e52d,460.73199999999997
510862ea3b620d1546ec1de5bd0747e9814c03b1,468.9869999999997
5465919b4d336bbe836eff75f4b5938eafdb863f,457.71700000000004
59230f0cbc1d1bf861b8fd4e8a71590ae8b89a07,180.841
a8c411d8342cdb098e1cf95684f42e9bb9378861,4.984
88b2df87e6e0a8c9272d26276986e4854cc0a516,4.984
fc59feb8b75f22a86ef27bf267a3e7f8712b8a42,4.244
0e8c4d7cb64e48279a35f17e2a7daafbf086d74a,4.984
f3ec22388ed99e774eb6061402dcccec6c752f4a,4.984
a4aabcd700916946086484109b24e93fcf1afd5a,4.984
e1fbacc49f716328a083f9dbf582634cc06a8788,4.984
171b73d1f977fa036496f24235246fe1d4b908b1,479.94300000000015
06b76c46f0ee949f0ab7be51f935ec3c28555c5d,4.984
36cbe0bcd7f87dcdf90dd80aeb0c329750494aa0,451.99700000000007
11673ed83a0b38c8c9eb7d433ce3e6be62728227,8.802
0a7114f2651f9950f6b26403af84850cdfa6952e,443.88299999999987
2e4aa161f3b3cfc370ef03b4bdeb200e4fe23d65,424.452
429852d4cee9e8493c4c0f9b39041ce36f273902,393.29999999999995
6ad6009351c9509a0651c645a9b1fe17511f21a8,4.984
0c48fa375c471885cbf20a651c6667bd37722c7b,8.802
a1566334143f4bdfe6c9dbb7e9d081ba11cacd14,452.01600000000013
17588b6e96d3879ea23c2ca570e0836cd993ee07,438.43000000000023
dcc85bf9eef117aaa1c1de4619d9f2f52efd7b68,445.008
c5baf118bd7fba6fe5b151a3808e0a086a70a612,472.44699999999995
d2a0ab1bdcbb6a935f251251bd351bceded53443,514.583
2a025b7f161d1a3fb2aa71bcacb24ee8f309e3ec,4.984
77afc294bc91231448719e84c2172a01a8b14de6,554.9679999999997
fe11eb3740005701931aba6ae42a0176c3b7bf94,691.6449999999998
ceda53a524cbd1c0255de4af3f829ec8e698851b,8.802
f42ba849a8b102e802c1d4eb6471114bdf2c92ca,490.1009999999997
0e0f3edd6942644821f3a524324257f3a073ca2a,482.8920000000001
23e0b51ae405dcfdbf9b9916f9e55de4e3db6aff,427.7809999999998
f276df735911779a1ff5d835bcaf6d214d3effcb,442.4150000000002
20b09a8ae57394e6cad0a2dbe1e436fb41430166,459.621
298bcba6ae69f6f7d31a68dfce32acd5b1420b65,518.3870000000003
6caf3bb3d3d47b7e0f94d38d2a9df42983baea52,461.995
f948ef2230e786ef593c7c4a86e47620453ae8cc,475.2869999999997
eeecb5149ff0cbf59351b2a42b5d71814fee6158,462.5280000000002
ac2e0816e652cf5260cb45260a9db9a29833b15a,447.89200000000034
f8413a0ac36dc1a0a59b0773d379e6214bff12a3,8.802
1a9819a1016e7e93f904c44fc6941801552e27fb,440.93700000000007
2a13cec7699aceeeddef567b3cf896c1e9365cab,556.5969999999998
62ec1107cb4bd781ac13c6e4e7a0e44f27f316ee,412.3490000000001
a3d09f8b1233436ca38409f8c2127f3a57049cb3,498.4239999999999
2a289379a56b3fccb4f825808cb8cb62e3464de4,511.5399999999998
14a62b2ff36bc2ba66fcb6b4a2401359866b1435,445.9839999999997
f1f40995a03ec646ede76673c4058d4286ee5d86,729.2489999999999
ea4d2f256b094b4414574ea67320c3e2204fac10,450.52900000000017
205142cfb5053b476483020f0128e68d0ff66a4f,433.68599999999986
974537a130b3e5947e0d114c2624859b10affa6e,536.8720000000001
511409d7b89bbdc33908a9f7d8a88281725d30f7,637.377
2fffc2354ce66a2749250070ce91113dfb3d29eb,440.39100000000013
8ae80d6ac3e2828514467c5b6388ea1619ef001c,467.20599999999996
232129e63278dac8d9f82baaf23c3534bae396d3,4.984
f5187e928a06df7f5893dad371d369addd05a751,433.99200000000025
e366080005222df476c35a67b0e008005e41916b,429.2509999999999
c1fa33596abab41bdd213972ae7f9da1e6c4c279,450.3930000000005
d0d090255785236abb819b4381eccc5bb4fa8780,8.802
4eddf63f1894597b6fccb444d0b3af2fda07408f,519.1540000000002
98ed70e91cd47bada7c7e04874e67081b9c0a0fb,477.2319999999999
49350b0634798bde6649569eca496786e5d1bce7,571.0549999999998
e046ad101fdafcc2bff2938bc966371938895165,440.5400000000002
5f65e9cea038483e95b1571d789b04474742331a,4.984
722d97009100f6a48bafc0d06bf27c4df3d9d0c3,504.6709999999998
b17ced34952e5be0f0b3c21c873c8809467bfbea,4.984
9b674f2aa793e02aa4cc1014cdf367ecb60b3553,706.459
803162024415686a9cdd15cbce5ab265be727de1,419.5139999999998
18c31ee038a03d960fff336e75fda48d49c13152,446.5339999999999
2f4d0ba8b7960ef522a09e027c2e6b6205497075,404.9490000000002
ec8023fe855579afd62dd4a8a6da60b7fc6793b2,8.802
a8431c5dc49e110d42ca9b3b8ea956582bdc4844,4.984
dd97e0ca3de4a5b8a02e78270b75ca0ebe203ebb,449.2859999999999
1e6a6af52a2b0f254f198fc26312b8c47261aeba,447.0970000000002
188cde61038965b9bc1c874f7d81f3fd7c3815f0,746.2240000000005
6a2aa4caed6c6be94439dcd364528079b131287a,502.64399999999966
c02439fcc09f72a19a3bd4e42ef9abad23b96f5a,475.0759999999999
5075256486748587164fc3170622af701b21fc87,4.984
12357b2bb019bf1694ffe33a3218bd3bd54c45cd,470.9030000000003
d8c79f03dc32ca0d7453c7d1f0ec0447d79f7eee,442.78400000000016
89d9dc4d9de06f2d0cdd4dba2997b09cb094f084,8.802
75b7f61b22b17fdcc865fe1a75238f4090f25d7d,471.44500000000005
92d49b237a1812dc06948114e9d1ed2ef1b46768,626.3249999999996
7a48ae2165b2829894c952ab60838a7af20168e0,506.3680000000001
1ad51bbf7c21c610b0ac548d521f32e674fb524f,465.0169999999998
c7eac1d3a958cdf037b5ba6b40091feddd854f11,4.984
835ce6032947fb96ecde73b33b6caf66ae4e556d,471.9220000000005
0d5812d99dfb4e0ed04dfd964ecaadc8ac088468,473.9140000000001
425f9cc3da2ba9f7456741f422840246688bbda8,397.13899999999995
b6e88ccc0391dece267c4d9b48c44490903b46b4,442.0300000000001
d7629981932ce24db6a7b5b517fb45a596617b38,531.1750000000002
310c3f8dd45384575fa7e50214be3bdef8544d34,589.6299999999999
53d44c22cf452cc8853c229cf25fa07a2abf1f28,406.8500000000002
13eccb901c037133fe76ecbbed58904572ff2775,516.4509999999999
d17a26497cbda25c25835ce0b4aa419ed30f2a78,4.984
89504f44cdc890073b19be26e62574c50615536d,8.802
abc18711518dabe7e3a5b7baa7de479630772981,586.5069999999994
475716bd9be22aabc54e6b6ef5958519b2416786,397.05200000000036
11c7926b1b620266e2bc1fb8eaa0197f3f9bf9ac,427.4129999999999
86c838eb84d6b2b11398ebf5a2e4702e1abac79d,435.48500000000007
e6d95d1352ec259fc7e96050ceda73ac60f23e4a,4.984
cfacab7dac22d85fa964377ea32b4be78a3b648e,483.6839999999998
fed57b217d41195d999e8bce552d49eb76f59688,4.984
dafda14a14ae17b06457a9c751ca709641fa2a43,481.29600000000005
e254342fabb9a77fb9d3e975a61a3e30928adfda,541.9200000000005
2a099b53c306338d95920b9ea1d7a786ecd29137,4.984
ab26f24b43b865caeb74cfe83bc887b3af2fedd9,8.802
2983370b79c09bf78418e4335e0884bb926a5fb0,462.43299999999994
0807d301b8c5484c9bace1f909f1e76b8656c91e,530.2700000000001
4816f04ccbaa1e4b65de8f216a428e1a35cec252,431.91100000000023
00ad5d5600298c70d3a4511ef2e84a483bb22c86,440.033
7b807ff1f62f5e196af28f0b495c359dccba903e,446.296
3827e819a620d8f9a085c22cea412b1865aed0c7,461.71
8f8c6bc5499c24cda37005caa310b7207d7801ed,551.45
5d26e9941bde49a3523668999ea53f4cd6d7c9e6,422.85999999999984
da2d48a8443b76c28d3073a76005e912d2e152b4,532.489
3e5fa0fda2258366ec6de455735875bd7a86e30a,439.76700000000005
9d8fbcca019a71a67c870dce2de462a019da9c69,508.6879999999998
3dfe82e880147acb09c7170075a65b923c53b6d0,455.1089999999999
c6b1200a3cda2550da02561106d01d043db73a44,449.52299999999997
9c68cce8a9ff170ce8fdd6e30c4b48de0dd1d6c8,4.984
17a85e2166e19b1993126fbff01206beae738a06,746.7959999999999
ca61f22d18a2a12d4b334bc0886508a65fd06cf8,486.20900000000023
9f9fc65511e3191de84d8ee129a1e499bfaeadd0,488.61000000000007
14fd5065cb7cd8bb434afc81af8d05d7b92a216c,8.802
c28e871925f763bd88d85acdaccc17c85f21835a,4.984
0ebc697a57f14982a84f3eec580484644f6c000a,468.5329999999999
bd507a7d96c89d9e0991798a6f9e7e452c5570ad,461.3140000000001
d74bea2e5f86bd313b6bb7907a82b740c6f18e1e,457.53200000000027
446ced3e5fde8d61781304cb4e9e9fe131628a50,576.2100000000005
8e02a8d2104547a599667b38312691bd19b3bb05,499.69299999999987
e490a4b077b1d2750db453b48f6ad43a55cbedcb,562.271
e4c9df4005db1531039b317e86eaaeac4b06c4fe,577.1419999999999
85873d5f8b0edad63b2d5be9ddabc89dd2ddd1c0,463.126
281fdf12804aeed37efddf06d2f156149fa25757,472.3939999999999
b0bd0c8160b84d218958b30bfa84d36ae2eecc1d,525.6269999999997
87fdb4510def669e4fa6434518d67d253058d250,470.38900000000024
e1e7281374350c1d8823d83d22a4f29aafada269,464.80999999999995
9cb8f42151a04431bca0fe29f4f8b9474ac6173c,421.56800000000027
6769b690480fee480998f11ab1791b1ac6ea398f,513.3679999999997
1e2bdf3db4cfe8a735053ac6fc31928cfe675822,622.2000000000003
ef0b14ee71e890ac849c112effd0da453baa737a,8.802
2c1318677c2f31dbcacb31e0645576ead8f10e36,8.802
ba2f1709027e9bf363be7f6de512132f7d4af757,461.78600000000034
024cdddafe69a9ecc38a160d9ba4c297650d4baf,4.984
0282178843e3c4cda6f4396d0f77ddf4dd5cf8ca,427.0240000000001
f92b5beeaaf6d7050f6e3fa08c3841093461c99e,8.802
6e91321e228d6d4dd87f9730a6551d72b33931ee,427.87200000000007
1e48758bf7f8af48969afa1e56ffee66f92f41d2,458.95999999999987
78ce05c90219380972197a06065cfb5a684f8b86,483.082
39aad74d8e9084f2facfccae4199d91c62db98c4,8.802
d1937748cc2c90942de393c34c2255137c803eb2,494.12199999999996
c133dc2945c16fb60ae37db0bc7743959f3da3d8,433.767
83fa6da48f33782c6dcc3ff3a64a94022221df13,413.90800000000013
d26a47079931199956f0b05bd3dcae4a0273459d,401.99999999999994
9cc4861e6d7a0a86caed8d7b063635cc90133b5a,8.802
d302df44c6e15373315852331ebd3b6dbbb4f2cc,645.9490000000008
7c75c93b5545fdd9e5beb09c956a693548424643,412.69099999999975
85850927c26adce658c878c72674532ff1355a0a,510.7120000000001
d1244777ca02ba8c470c11d07fd4d1f1aeef2841,423.8979999999999
ffbae0ca9e948254b873fc862b12fe39957058e3,457.1970000000003
35338f06701599600faa271b375044621238af07,8.802
d44b87fb81b1c525b44b845d8f4311b137a7ca55,4.984
b96064b65630b4832f20c47ce3b7ed5f9be9a052,485.2459999999997
f15ba67882369b617b42295b716c82d8e5af5c70,576.3739999999997
4231b98f39f34149443bd70a4ccef54336a925b1,592.3390000000003
f35249833d1bebb70b5fa6345904cb0e3f222600,598.591
407d69d21909f9944c6ae17a2a3266993b2a5846,506.93999999999977
5eb3d9141dea67e92d64e4de349dbc84f7e4daad,4.984
e4af0fe1eece28c3316bdb5f7859e0555d816adb,562.3289999999997
01ece8c37e9e349da24020b3a914426b212bf893,487.7549999999999
e2340afbf8f44e672546d21c55a7f16918540ae5,501.33
b2e5a9e7f53f8f9a8078a5bee7ec6a981a95856a,468.78800000000024
fa6c1cf41ff915d405e1f65f10f564a117baba9d,523.6949999999999
95b67d2b35b0e9d32ffa518017824bb909f823ff,546.4349999999998
601bc46879ceda8acc99c9e024bcf5ae418bed93,4.984
038f4ea50e490ef4dc4a8a66d2a938fb5af4cfbb,560.3319999999998
8b7d82c481a6ed4a1c5d0ca8012da250be2f0d6d,424.2320000000003
238f25431ccbb438872d987652ccf5bc75c0de28,4.984
e764e0c5d6420b20733cd195050ece92813088a8,424.1609999999999
5885904584fd96c4b81b1c7dba12d3069f1279e7,445.5789999999999
f3d828523fb53b206d38e0d6c383dcb8386fff06,454.00499999999994
129760f8a10b98f61fc894a2643cae4cfb0bb4e2,443.5949999999999
d93f82953b232e32f09c49980023a6dd5190f82e,408.2349999999999
ebb32cf7d8b122a5dabd41723d31d834147b0944,473.98199999999997
26451da54b7c50dd68a91b78480fae246c5c9533,8.247
7ede2e4d7b38337e9819adbcd29f493efaf1422f,466.41600000000005
b9e4381ea0e72ecc8e3151c5aa12a1eeb6f71ff3,438.44399999999996
27d03b6f1128b3834d6da1fbab4fdb51f29528a1,4.984
4c655a6be04f11039d8691c84f32a127aa31302b,451.9149999999999
9b11807d3cd299ae7c4673b996efde237367869f,447.468
29fafe8bae98f668dd51b9f8be530d27463d1028,8.802
e8f1b07f87537cb6dfa1ad1427023dc333615908,470.6650000000001
36aebe2504c407fae6a55dd78b6088606650b14e,4.984
32d60cd95e9dabae2aed8f052195d6eed8703ed1,4.984
6b6eee04163a5cd03fd3b7ae6c5dc1aabe77be1b,637.6439999999999
ef18490c7eb36b305d531c27369096537d08755f,415.35699999999997
c69a7ad481dacbef32e5b399675ec26c653c0983,477.30300000000005
cf762d282e71afd27f192bfecbea9deecf0e48dd,426.9069999999999
8da0e8a66b166af3fbcc90b8a3648dc4ce30ca66,451.47400000000016
f97331e59feafd161d011018f9c74fba1fae199f,525.5779999999999
58aa87c8d62f7e274075e201f0321699b63a2449,487.6280000000001
2aeae4cb7ff22ac771309a15f6bb72cbf71663e8,4.984
22a5b471349d6a7f6481f7e41e759d42d700f321,8.802
c098d4843d7e2c6f092659d6c7e856561e1bf965,467.61900000000014
69b82b274c4e45630e076443ad0f92022d55f561,524.1629999999999
88c09b0e47df70ac2a800ee9356c07c149e47965,509.009
c0f03ca18e52b127c3c65c66ca3e9ee8338066a9,473.32499999999976
130552305b1d235736ead954f3a39a31a5e26a85,469.87300000000005
4568958f97d91d411e056f26e468826db0f65252,522.1089999999997
cbf871506b2a8d2a250a613b163fd36613967987,8.802
38a2d03c567e15017340fc668151031745829f6f,413.79799999999994
6ae74b2f1e84cea7bf8f3cae68aa0233fcf0d064,466.5500000000001
f34367830fcea24bed44531a21723c743aa23388,432.38399999999973
898940208d1a3c6a9ea725ea81f70d9b19de9d6d,4.984
2947711097206170cb5cfcad8b3264e7d46cf84b,551.285
e62a7ba6f2a93d3ad7f8762b64b4637d687fc2f8,408.32199999999995
4236bab9aa4fda581822d73b2673e18173259236,597.8220000000002
8b74ecf4de459564720217586afd122cdd9a8dc7,424.806
3159104a8cb51f88391d02e5679c7b8164e3cf3c,418.9969999999999
b7e095ed890bd1d17a60cf3a9b09d66412ef838d,4.984
ea71616417d91e7c2de90e3cc7e429379b8cf720,490.7340000000001
b88b2ecdda851269372c7abd185d062a7e6d2c06,569.8939999999998
9c73e772e63092cb448869f90d7a2239dded321b,4.984
6a0719a5fb508494cab0f47bdd2f92e2d5d0572b,417.73100000000005
98aa4c1c55ff040e12b69753c3dd1b04875ef742,4.984
c48349804ad466de8b8c6b8e32897f1f45e9c3dc,8.802
d945f52c48de4820b70d2ff189e79d3533d6ad19,458.22600000000034
8fe2c10948fd33bdc81b52c706b0ff35eb98363e,540.8379999999997
52feee56c52b89353482d8ff79596da74721397d,422.03399999999993
4e18ab8ae4fd83938f5494798f508d5367cac2d2,452.54700000000014
7730709b7ca12db00680265a9cc539d8aa1fc514,8.802
8cd4a434960e502f24fc78dc6dec07b6f334b4b5,451.31
a39c1a2900822cc809183f0ca9a5a5fb7b3ce78e,445.25500000000005
54ff102165b4e93fac3b1f5da7f71819da23748e,425.95300000000003
d4b5ef6763f16e3d4ed198c2fc6b08e7b7a4b813,441.85200000000003
2d5560d6dbef33600be60952b3aca292c59ea7b0,475.5630000000003
980beb6549cdfb6c50c021ebac3193ab8a767283,437.56499999999994
49ce40d232d573f1b4c2dedaf7d62b51a41f376a,419.9849999999999
976c956801b752be72d06bf859a82f6f8d81f125,445.773
d623c0a31c3bed84a4bb48d84e71fd2680276aba,8.802
18f200b076c037a10fa275ac170a70490f5dfbb2,420.2429999999999
42d7da47303db95ea24874a9982c45e9154fe14b,4.984
3eafd7a24678d09e9e32a45cfadd28505e3868dc,8.802
cee30066639835f12782e9590849ca897ac1b171,620.847
18130c488765f063eceb9fedfe87e7cdf2fbdb0d,481.0290000000002
0181d96df3733bc40c221a488d453f150d34d829,479.61400000000003
c9d8c520f64aa59e3b241482268d5071698514b7,449.61
e4429cb4643af3638695f52912a9594f6bb5254a,442.37300000000005
02b349161484b5bdda3e5de7767518da1ef52564,8.802
31b7a6f4a7402a43e668a2c7ced72e1a14bc1d79,562.8039999999999
23aa1ab1064be4febd0b0e54f239176bac13d4a2,523.6229999999997
813c8241c45c9baf7cc1ecae80a0690059c3d99f,514.4389999999999
27ab51f4028992f4d54134a73a8bf348d9d8474a,425.5859999999999
e3243dd90fbcd04e7d365b99f8dc3ff3ea632333,474.74400000000026
4b213cf1f92a34b91d49d99d859efe8a2914694d,503.63899999999967
63393ce3741aba030985130fbdc82348bc5c964a,487.24699999999973
a0844cd384bb27f263b50028a152e1aea6f3041b,430.758
606410be41322d2521a4eb5a9ec1eace4c3f7ee1,4.984
175d6355ba4120e9f46ef8095cd0a6e3efaef2a0,463.08600000000007
05bed747735a3b719cf869424f7a86c902bea946,8.802
d0acd5258d606e92178448427c5c8b15ab1b4fc8,584.8580000000001
f0676bdaa1b75a4bd3cfa8f4cd592b7dc9b67028,4.984
97b06064bbe6f8ef5c82aad4c36edd13027bd276,499.541
f797a3d3f9d36a2e6aa58777fda7860cbb5d45ef,404.81700000000006
fbfe3b211d65b0c8b380d11a3922eafd0a5577c5,8.802
51e6eb7de613c8b30620286f5c0f462e81001120,435.5319999999999
dbe6f4d0215f8d89d4b090cf67852e6b2d41f557,449.47299999999996
72fb4a27711b359a6195f60a1ecd7e363180e008,455.2889999999998
02b14c28322ce1f776ca1ba0ea56a9964d681fc7,413.226
39d2bd056fe559e69df7f1ee9598823180c8f7e6,480.91299999999995
149b7dbf924bf41b3096ea7e2479f7e8bf4723dd,479.7630000000004
449e100c1d2dc0a74be99f3aea887ac2c80af9cc,622.9810000000004
a619a9d3ca266f111b5d1a0a7404ac00f89453f2,514.0879999999997
4a514b8fa6795dcd5e14ecd1c907d540244f637a,453.5139999999999
1c4cf1dd3a08d83a4d5e05551e6768f0ac277f82,440.2260000000003
13377ed3698676358403b48d0eda8c7ee1d6aecc,653.5049999999999
0cc31c062cd6116dbd107ea8dcd2e65b2bf720bc,460.4770000000003
ce766367ff6851524770c40400c6ba253659f78e,4.984
ec4b170cd9fec2885fdc24b4b54c2dea7433af59,446.57499999999993
a69d75df09174f2e48c58f4de054e5aedfb3dd93,23.762999999999998
ffd73716669770ef69fb5db55c040b4bf9ca8876,501.06900000000036
d4348ecffd6bcf2240a87e2894b44b060871b4a8,478.9650000000001
a0bad05324fa944b2f9f9f423b24dd4c0b8b9267,445.88799999999986
20b0239ad3768ac025647a4114172ab3732b56cb,681.8489999999999
e4fce8a6574ac028ae294e2df0adafbc01cf0d46,421.129
841018c0f460b185b0203cd15e9d649e226f0177,8.802
df2acc0d65eae18026825eea094d5860a7596d0b,594.7549999999999
3e496cde35ea69dd40732f9173985b576e676117,108.512
5e39822518efc205895979466db22326f89c5141,4.984
f84c83e72774e002b242e071238bdd0325b3d776,8.802
450cca333151ec503717ae505d19a34e1eb101ba,491.8479999999998
1f3bf345c9b7fd0f39936c2787837b0ad63272fb,8.802
5f3feabb95a247d3256fa6c1937f9a3fa5ca9a00,474.9119999999999
04a933b4c8a0c0ee3824c2d1307bb04ef7657e6b,4.984
a7ac1df6dd2c56c6de9223a7d79b2e9d2a0a054a,637.6610000000001
77b19663f69d3e984be73a22a31d776e7c04c45c,442.96000000000015
675adb56716f130faa018d3736a41be1e2a17d31,4.984
54da87b25a92c3b2315e1a6120398c2712416a14,415.54500000000024
33e5ac627bb4d6ee3a31129aba4cc86b83d8a0a5,438.17599999999993
b3870fccd7e1ca99ea0fd1d38b6b13f2ca02d647,4.984
6d0b3f38be1ec7bb211171c5c90845fca38a67ec,8.802
48bfd5beef96980f829cc0105a9f6bdcbafc58a1,4.984
6583c26f055db28ad39587d7222d4bb841e8ea67,502.527
db9fdf021693e9620c80ed9a4d414557fd6d19f5,427.8739999999998
